name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Pine Ridge Mhp,(706) 637-8130,Hogansville,GA,7030 Lone Oak Road,30230,Meriwether,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pine Ridge Mhp in Hogansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pine Ridge Mhp (Hogansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Whispering Pines Mobile Home,(770) 345-7310,Holly Springs,GA,640 Lakeside Drive,30142,Cherokee,"Hi, Bradley with Tread Companies / Trailer Parks calling about Whispering Pines Mobile Home in Holly Springs. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Whispering Pines Mobile Home (Holly Springs). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
D & S Mhp,(706) 677-2584,Homer,GA,239 Highway 441 North,30547,Banks,"Hi, Bradley with Tread Companies / Trailer Parks calling about D & S Mhp in Homer. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re D & S Mhp (Homer). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Rolling Green Mhp,(770) 775-5528,Jackson,GA,530 Brownlee Road,30233,Butts,"Hi, Bradley with Tread Companies / Trailer Parks calling about Rolling Green Mhp in Jackson. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Rolling Green Mhp (Jackson). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Arcade Mhp,(706) 367-5080,Jefferson,GA,675 Windy Hill Road,30549,Jackson,"Hi, Bradley with Tread Companies / Trailer Parks calling about Arcade Mhp in Jefferson. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Arcade Mhp (Jefferson). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Ponderosa Village,(912) 427-0897,Jesup,GA,2001 Rayonier Road,31545,Wayne,"Hi, Bradley with Tread Companies / Trailer Parks calling about Ponderosa Village in Jesup. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Ponderosa Village (Jesup). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Atlanta Meadows Limited,(770) 996-8678,Jonesboro,GA,275 Upper Riverdale Road #C42,30236,Clayton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Atlanta Meadows Limited in Jonesboro. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Atlanta Meadows Limited (Jonesboro). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Clayton Park Mobile Home Court,(770) 478-5550,Jonesboro,GA,6347 Tara Boulevard,30236,Clayton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Clayton Park Mobile Home Court in Jonesboro. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Clayton Park Mobile Home Court (Jonesboro). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Dogwood City Mobile Court,(770) 991-1337,Jonesboro,GA,6265 Tara Boulevard,30236,Clayton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Dogwood City Mobile Court in Jonesboro. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Dogwood City Mobile Court (Jonesboro). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Edmondson Mhp,(770) 478-6177,Jonesboro,GA,7677 Tara Boulevard,30236,Clayton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Edmondson Mhp in Jonesboro. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Edmondson Mhp (Jonesboro). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hunter Ridge Mfd. Home,(770) 477-5774,Jonesboro,GA,696 Tara Road,30238,Clayton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hunter Ridge Mfd. Home in Jonesboro. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hunter Ridge Mfd. Home (Jonesboro). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Tara Mhp,(770) 478-5705,Jonesboro,GA,7735 Tara Boulevard,30236,Clayton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Tara Mhp in Jonesboro. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Tara Mhp (Jonesboro). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Christian Mhp,(912) 474-0112,Juliette,GA,5934 Dames Ferry Road,31046,Monroe,"Hi, Bradley with Tread Companies / Trailer Parks calling about Christian Mhp in Juliette. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Christian Mhp (Juliette). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Blue Springs Village,(770) 974-3618,Kennesaw,GA,3565 Old Highway 41,30144,Cobb,"Hi, Bradley with Tread Companies / Trailer Parks calling about Blue Springs Village in Kennesaw. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Blue Springs Village (Kennesaw). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Castle Lake Mobile Home Community,(770) 422-7275,Kennesaw,GA,1650 Highway 41,30152,Cobb,"Hi, Bradley with Tread Companies / Trailer Parks calling about Castle Lake Mobile Home Community in Kennesaw. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Castle Lake Mobile Home Community (Kennesaw). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Parkway Village Mhp,(770) 974-2227,Kennesaw,GA,3200 North Cobb Pkwy,30152,Cobb,"Hi, Bradley with Tread Companies / Trailer Parks calling about Parkway Village Mhp in Kennesaw. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Parkway Village Mhp (Kennesaw). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Camden Point,(912) 729-7093,Kingsland,GA,955 South Grove Boulevard,31548,Camden,"Hi, Bradley with Tread Companies / Trailer Parks calling about Camden Point in Kingsland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Camden Point (Kingsland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Palmetto Pines Mobile Home,(912) 729-3951,Kingsland,GA,152 Scrubby Bluff Road,31548,Camden,"Hi, Bradley with Tread Companies / Trailer Parks calling about Palmetto Pines Mobile Home in Kingsland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Palmetto Pines Mobile Home (Kingsland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pear-Pine Mhp,(706) 638-4695,La Fayette,GA,38 Jessie Drive,30728,Walker,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pear-Pine Mhp in La Fayette. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pear-Pine Mhp (La Fayette). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Cherry Valley Mobile Estates,(706) 884-6066,La Grange,GA,922 Hill Street,30241,Troup,"Hi, Bradley with Tread Companies / Trailer Parks calling about Cherry Valley Mobile Estates in La Grange. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Cherry Valley Mobile Estates (La Grange). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Dolly'S Mobile Acres,(706) 882-8179,La Grange,GA,1217 New Franklin Road,30240,Troup,"Hi, Bradley with Tread Companies / Trailer Parks calling about Dolly'S Mobile Acres in La Grange. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Dolly'S Mobile Acres (La Grange). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Mobile Homes Acres,(706) 882-8276,La Grange,GA,1105 Whitesville Street,30240,Troup,"Hi, Bradley with Tread Companies / Trailer Parks calling about Mobile Homes Acres in La Grange. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Mobile Homes Acres (La Grange). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Town & Country Mobile Acres,(706) 882-2404,La Grange,GA,46 Priscilla Drive,30241,Troup,"Hi, Bradley with Tread Companies / Trailer Parks calling about Town & Country Mobile Acres in La Grange. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Town & Country Mobile Acres (La Grange). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Countryside Villages Of Atlanta,(866) 238-8726,Lawrenceville,GA,10 Sweetwater Way,30044,Gwinnett,"Hi, Bradley with Tread Companies / Trailer Parks calling about Countryside Villages Of Atlanta in Lawrenceville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Countryside Villages Of Atlanta (Lawrenceville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Friendly Village Manufacturer Housing,(770) 963-4010,Lawrenceville,GA,9 Pinetree Road,30043,Gwinnett,"Hi, Bradley with Tread Companies / Trailer Parks calling about Friendly Village Manufacturer Housing in Lawrenceville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Friendly Village Manufacturer Housing (Lawrenceville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pine Valley Mhp,(770) 963-6464,Lawrenceville,GA,510 Pine Hill Circle,30045,Gwinnett,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pine Valley Mhp in Lawrenceville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pine Valley Mhp (Lawrenceville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
