name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Merlino'S Hidden Valley Estates,(616) 945-4027,Hastings,MI,4777 Barber Road,49058,Barry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Merlino'S Hidden Valley Estates in Hastings. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Merlino'S Hidden Valley Estates (Hastings). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pleasant Valley Estates,(517) 642-8991,Hemlock,MI,16151 Forest Creek Drive,48626,Saginaw,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pleasant Valley Estates in Hemlock. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pleasant Valley Estates (Hemlock). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Higgins Lake Hideaway Mobile,(517) 821-6923,Higgins Lake,MI,6059 West Higgins Lake Drive,48627,Roscommon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Higgins Lake Hideaway Mobile in Higgins Lake. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Higgins Lake Hideaway Mobile (Higgins Lake). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Highland Greens Estate,(248) 887-9520,Highland,MI,2377 North Milford Road,48357,Oakland,"Hi, Bradley with Tread Companies / Trailer Parks calling about Highland Greens Estate in Highland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Highland Greens Estate (Highland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Highland Hills Of Highland,(248) 887-2000,Highland,MI,1200 West Highland Road,48357,Oakland,"Hi, Bradley with Tread Companies / Trailer Parks calling about Highland Hills Of Highland in Highland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Highland Hills Of Highland (Highland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hillsdale Mobile Village,(517) 437-2866,Hillsdale,MI,2856 West Carleton Road,49242,Hillsdale,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hillsdale Mobile Village in Hillsdale. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hillsdale Mobile Village (Hillsdale). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Acres Mhp,(616) 396-4200,Holland,MI,A-5904 142Nd Avenue,49423,Allegan,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Acres Mhp in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Acres Mhp (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Holiday West Village,(616) 399-8200,Holland,MI,3611 Butternut Drive,49424,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about Holiday West Village in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Holiday West Village (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lakeview Mobile Park,(616) 396-8624,Holland,MI,401 Howard Avenue,49424,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lakeview Mobile Park in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lakeview Mobile Park (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Leisure Estates,(616) 399-2743,Holland,MI,523 Butternut Drive,49424,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about Leisure Estates in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Leisure Estates (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lincoln Estates,(866) 786-5413,Holland,MI,1139 Lincoln Avenue,49423,Allegan,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lincoln Estates in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lincoln Estates (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Ottogan Mobile Home Estates,(616) 772-2761,Holland,MI,173 Lizbeth Drive,49423,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about Ottogan Mobile Home Estates in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Ottogan Mobile Home Estates (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Waverly Shores Village,(616) 786-9111,Holland,MI,11777 Riley Street,49424,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about Waverly Shores Village in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Waverly Shores Village (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Willow Park Mobile Homes,(616) 396-1018,Holland,MI,1055 Lincoln Avenue,49423,Allegan,"Hi, Bradley with Tread Companies / Trailer Parks calling about Willow Park Mobile Homes in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Willow Park Mobile Homes (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Windmill Mhp,(616) 392-8101,Holland,MI,333 East Lakewood Boulevard,49424,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about Windmill Mhp in Holland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Windmill Mhp (Holland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Groveland Manor,(248) 634-9791,Holly,MI,13318 Dixie Highway,48442,Oakland,"Hi, Bradley with Tread Companies / Trailer Parks calling about Groveland Manor in Holly. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Groveland Manor (Holly). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hawaiian Gardens Mhp,(866) 786-9023,Holly,MI,4261 Grange Hall Rd,48442,Oakland,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hawaiian Gardens Mhp in Holly. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hawaiian Gardens Mhp (Holly). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Holly Village Mhp,(248) 634-6243,Holly,MI,4041 Grange Hall Road,48442,Oakland,"Hi, Bradley with Tread Companies / Trailer Parks calling about Holly Village Mhp in Holly. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Holly Village Mhp (Holly). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Delhi Manor Mhp,(517) 694-0928,Holt,MI,15 Lake Shore Drive,48842,Ingham,"Hi, Bradley with Tread Companies / Trailer Parks calling about Delhi Manor Mhp in Holt. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Delhi Manor Mhp (Holt). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Valley Brook Estates,(517) 694-0821,Holt,MI,1560 Eifert Road,48842,Ingham,"Hi, Bradley with Tread Companies / Trailer Parks calling about Valley Brook Estates in Holt. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Valley Brook Estates (Holt). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
New Village Estates,(517) 568-4368,Homer,MI,430 South Byron Street,49245,Calhoun,"Hi, Bradley with Tread Companies / Trailer Parks calling about New Village Estates in Homer. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re New Village Estates (Homer). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
North Shore Trailer Park,(517) 422-4915,Houghton Lake,MI,8610 East Houghton Lake Drive,48629,Roscommon,"Hi, Bradley with Tread Companies / Trailer Parks calling about North Shore Trailer Park in Houghton Lake. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re North Shore Trailer Park (Houghton Lake). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Tamarack Pines Estate,(231) 937-5501,Howard City,MI,9555 Maple Hill Road,49329,Montcalm,"Hi, Bradley with Tread Companies / Trailer Parks calling about Tamarack Pines Estate in Howard City. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Tamarack Pines Estate (Howard City). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Village Trails Mobile Home Community,(866) 786-8953,Howard City,MI,518 Hickory Lane,49329,Montcalm,"Hi, Bradley with Tread Companies / Trailer Parks calling about Village Trails Mobile Home Community in Howard City. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Village Trails Mobile Home Community (Howard City). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Chateau Estates Howell,(517) 546-6400,Howell,MI,515 Mason Road,48843,Livingston,"Hi, Bradley with Tread Companies / Trailer Parks calling about Chateau Estates Howell in Howell. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Chateau Estates Howell (Howell). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Fairlane Estates Mobile Home,(517) 546-1450,Howell,MI,2195 East Grand River Avenue,48843,Livingston,"Hi, Bradley with Tread Companies / Trailer Parks calling about Fairlane Estates Mobile Home in Howell. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Fairlane Estates Mobile Home (Howell). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
